symbol,name2,sector
989,hua yin international holdings ltd,communications
1651,precision tsugami (china) corp ltd,producer manufacturing
78,regal hotels intl hldgs,consumer services
259,yeebo(international hldg),electronic technology
807,siic environment holdings ltd,industrial services
1628,yuzhou group holdings company ltd,finance
305,wuling motors hldgs ltd,producer manufacturing
1050,karrie international hldgs,producer manufacturing
1272,datang environment ind grp co ltd,commercial services
9990,archosaur games inc,technology services
3318,china boton group company ltd,producer manufacturing
1729,time interconnect tech ltd,producer manufacturing
1345,shanghai pioneer holding ltd,distribution services
1680,macau legend development limited,consumer services
978,china merchants land limited,finance
50,hong kong ferry(hldgs)co,finance
563,shanghai industrial urban develop g,finance
1660,zhaobangji properties hldgs ltd,finance
2420,zibuyu group limited,retail trade
1122,qingling motors co,consumer durables
1432,china shengmu organic milk limited,consumer non-durables
3833,xinjiang xinxin mining industry co,non-energy minerals
2772,zhongliang holdings group co ltd,finance
2448,space group hldgs ltd,industrial services
194,liu chong hing investment,finance
2337,united strength power hldgs ltd,utilities
1098,road king infrastructure,finance
1817,mulsanne group hldg ltd,retail trade
1599,beijing urban construction design &,industrial services
6978,immunotech biopharm ltd,health technology
3600,modern dental group limited,health technology
1034,fullwealth intnl grp hldg ltd,industrial services
6667,mega genomics ltd,health services
3393,wasion holdings ltd,producer manufacturing
108,gr properties limited,finance
163,emperor international holdings ltd,finance
85,china electronics huada tech co ltd,electronic technology
2225,jinhai intl group hldgs ltd,commercial services
626,public financial holdings limited,finance
6601,cheerwin grp ltd,retail trade
2215,dexin services group ltd,finance
1931,ivd medical holding ltd,distribution services
88,tai cheung hldgs ltd,miscellaneous
846,mingfa group (international) co ltd,consumer durables
1349,shanghai fudan-zhangjian bio-pharm,health technology
1899,xingda international holdings ltd,non-energy minerals
6622,zhaoke ophthalmology ltd,health technology
1231,newton resources ltd,non-energy minerals
1223,symphony hldgs,distribution services
1523,plover bay technologies ltd,electronic technology
1543,guangdong join-share fin gt inv co,finance
3989,capital environmental holdings ltd,industrial services
750,china shuifa singyes engy hldgs ltd,industrial services
2383,tom group limited,consumer services
468,greatview aseptic packaging co ltd,commercial services
2422,rego interactive co ltd,commercial services
1450,century sage scientific hldg ltd,consumer services
2185,shanghai bio-heart biological techn,commercial services
331,fse lifestyle services ltd,commercial services
818,hi sun technology(china) ltd,finance
2722,chongqing machinery & elec co ltd,producer manufacturing
2142,hbm hldgs ltd,health technology
411,lam soon(hong kong),consumer non-durables
185,zensun enterprises ltd,finance
1221,sino hotels hldgs,consumer services
1091,south manganese invt ltd,non-energy minerals
9960,kindstar globalgene technology inc,health services
1184,s.a.s.dragon,distribution services
951,chaowei power hldgs ltd,producer manufacturing
400,ingdan inc,distribution services
9991,baozun inc,retail trade
3611,huafang group inc,technology services
2126,jw (cayman) therapeutics co. ltd,health technology
6638,oneconnect finl technology co ltd,technology services
9911,newborn town inc,technology services
3818,china dongxiang (group) co ltd,consumer non-durables
3718,beijing enterprises urban res group,industrial services
1442,infinity logistics & trans ventures,transportation
2130,cn logistics international hlds ltd,transportation
842,leoch international technology ltd,producer manufacturing
9616,neusoft education technology co ltd,commercial services
1571,xin point hldgs ltd,producer manufacturing
2231,jy grandmark holdings ltd,finance
2660,zengame technology hldg ltd,technology services
1090,da ming intl hldgs ltd,non-energy minerals
330,esprit holdings ltd,retail trade
2361,sinohealth hldgs ltd,technology services
6820,friendtimes inc,technology services
2886,binhai investment co ltd,utilities
1061,essex bio-technology,health technology
1935,jh educational technology inc,consumer services
1428,bright smart sec&commodities gp ltd,finance
29,dynamic holdings,finance
2256,abbisko cayman ltd,health technology
286,aidigong maternal & child hlth ltd,health services
2246,gogox holdings ltd,transportation
329,oci international holdings ltd,finance
3681,sinomab bioscience ltd,health technology
1569,minsheng education group co ltd,commercial services
2101,fulu hldgs ltd,technology services
2368,eagle nice international hldgs,consumer non-durables
6828,beijing gas blue sky holdings ltd,utilities
2002,china sunshine paper hldgs co,process industries
900,aeon credit service asia (cy) ltd,finance
9913,chi kan hldgs ltd,industrial services
6819,intellicentrics global holdings ltd,technology services
1045,apt satellite hldg,communications
2360,best mart 360 hldgs ltd,retail trade
9982,central china mgmt co ltd,finance
1981,cathay media & edu grp inc,consumer services
2207,ronshine service holding co ltd,finance
1332,touyun biotech group ltd,process industries
1321,china new city commercial dev ltd,finance
2167,ti cloud inc,technology services
251,sea hldgs,finance
860,apollo future mobility gp ltd,retail trade
25,chevalier intl hldgs,industrial services
2187,zhixin group holding ltd,finance
2019,dexin china holdings co ltd,finance
6668,e-star commercial management co ltd,finance
326,china star entertainment,consumer services
617,paliburg holdings,consumer services
9986,dashan education hldgs ltd,commercial services
2355,baoye group company limited,industrial services
279,arta techfin corporation ltd,finance
139,central wealth group holdings ltd,consumer durables
398,oriental watch hldgs,distribution services
1373,international housewares retail co,retail trade
1329,beijing capital grand ltd,process industries
1593,chen lin education group hldgs ltd,commercial services
6858,honma golf ltd,consumer durables
3886,town health intl medical gp ltd,health services
878,soundwill holdings,finance
609,tiande chemical holdings limited,process industries
6913,south china vocational education gr,commercial services
695,dongwu cement international ltd,non-energy minerals
6909,betterlife holding ltd,finance
2276,shanghai conant optical co ltd,health technology
3798,homeland interactive technology ltd,technology services
1846,euroeyes intl eye clinic ltd,health services
